id,source,source_label,notice_type,notice_type_label,code,title,employer,province,city,publish_date,deadline,description,detail_url,all_links,source_page,source_page_url,raw_text,scraped_at_utc
hezareh-tender-11-58,hezareh,هزاره,tender,مناقصه,,مناقصه واگذاری خدمات حفاظت فیزیکی، نگهبانی، کنترل تردد و مراقبت از اماکن و تاسیسات سازمان منطقه آزاد تجاری - صنعتی سرخس به صورت قرارداد خدمات حجمی,,,,1405-04-17,1405-04-23,10907959 مناقصه واگذاری خدمات حفاظت فیزیکی، نگهبانی، کنترل تردد و مراقبت از اماکن و تاسیسات سازمان منطقه آزاد تجاری - صنعتی سرخس به صورت قرارداد خدمات حجمی استان خراسان رضوی 1405/04/17 1405/04/23,https://www.hezarehinfo.net/tenders/nid10907959,['https://www.hezarehinfo.net/tenders/nid10907959'],11,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-11,10907959 مناقصه واگذاری خدمات حفاظت فیزیکی، نگهبانی، کنترل تردد و مراقبت از اماکن و تاسیسات سازمان منطقه آزاد تجاری - صنعتی سرخس به صورت قرارداد خدمات حجمی استان خراسان رضوی 1405/04/17 1405/04/23,2026-07-09T10:13:13+00:00
hezareh-tender-11-59,hezareh,هزاره,tender,مناقصه,,مناقصه خرید روغن فایررزیستنس مورد نیاز نیروگاه شازند,,,,1405-04-17,1405-04-21,10907879 مناقصه خرید روغن فایررزیستنس مورد نیاز نیروگاه شازند استان مرکزی 1405/04/17 1405/04/21,https://www.hezarehinfo.net/tenders/nid10907879,['https://www.hezarehinfo.net/tenders/nid10907879'],11,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-11,10907879 مناقصه خرید روغن فایررزیستنس مورد نیاز نیروگاه شازند استان مرکزی 1405/04/17 1405/04/21,2026-07-09T10:13:13+00:00
hezareh-tender-11-60,hezareh,هزاره,tender,مناقصه,,مناقصه خرید ماده ضد رسوب آب شیرین کن(تولید داخل),,,,1405-04-17,,10907875 مناقصه خرید ماده ضد رسوب آب شیرین کن(تولید داخل) استان بوشهر 1405/04/17 رجوع به آگهی,https://www.hezarehinfo.net/tenders/nid10907875,['https://www.hezarehinfo.net/tenders/nid10907875'],11,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-11,10907875 مناقصه خرید ماده ضد رسوب آب شیرین کن(تولید داخل) استان بوشهر 1405/04/17 رجوع به آگهی,2026-07-09T10:13:13+00:00
hezareh-tender-12-41,hezareh,هزاره,tender,مناقصه,,مناقصه خرید ورق کرکره ای گالوانیزه و خرید یراق آلات کارگاه درودگری,,,,1405-04-17,1405-05-03,کد هزاره عنوان مناقصه منطقه درج پایان اسناد وضعیت 10907874 مناقصه خرید ورق کرکره ای گالوانیزه و خرید یراق آلات کارگاه درودگری استان تهران 1405/04/17 1405/04/27 10907871 مناقصه عمومی یک مرحله ای اجرای پروژه ساخت و نصب تابلوهای مسیر یاب در سطح شهر استان تهران 1405/04/17 1405/04/25 10907861 مناقصه عمومی یک مرحله ای پروژه خرید لوازم فنی و تجهیزات آتش نشانی استان تهران 1405/04/17 1405/04/25 10907857 مناقصه عمومی یک مرحله ای پروژه فاز اول پروژه پلاک کوبی درختان سطح شهر استان تهران 1405/04/17 1405/04/25 10907853 مناقصه عمومی یک مرحله ای پروژه خرید و نصب تابلو نامگذاری مناطق یک و دو جهت نصب در سطح شهر استان تهران 1405/04/17 1405/04/25 10907852 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای واگ,https://www.hezarehinfo.net/tenders/nid10907874,['https://www.hezarehinfo.net/tenders/nid10907874'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,کد هزاره عنوان مناقصه منطقه درج پایان اسناد وضعیت 10907874 مناقصه خرید ورق کرکره ای گالوانیزه و خرید یراق آلات کارگاه درودگری استان تهران 1405/04/17 1405/04/27 10907871 مناقصه عمومی یک مرحله ای اجرای پروژه ساخت و نصب تابلوهای مسیر یاب در سطح شهر استان تهران 1405/04/17 1405/04/25 10907861 مناقصه عمومی یک مرحله ای پروژه خرید لوازم فنی و تجهیزات آتش نشانی استان تهران 1405/04/17 1405/04/25 10907857 مناقصه عمومی یک مرحله ای پروژه فاز اول پروژه پلاک کوبی درختان سطح شهر استان تهران 1405/04/17 1405/04/25 10907853 مناقصه عمومی یک مرحله ای پروژه خرید و نصب تابلو نامگذاری مناطق یک و دو جهت نصب در سطح شهر استان تهران 1405/04/17 1405/04/25 10907852 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای واگذاری امور راهبری و نگهداری تاسیسات برقی و مکانیکی پایانه مرزی بازرگان(نوبت دوم) استان آذربایجان غربی 1405/04/17 1405/04/22 10907844 مناقصه عمومی یک مرحله ای پروژه احداث استخر فردوسیه فاز 2 استان تهران 1405/04/17 1405/04/27 10907843 مناقصه عمومی یک مرحله ای اجاره تانکر آبپاش 12000 و 9000 لیتری استان کردستان 1405/04/17 1405/04/18 10907840 مناقصه پروژه تکمیل مدرسه 15 کلاسه بلوار امام رضا (ع) شهر حسن آباد فشافویه استان تهران 1405/04/17 1405/04/27 10907836 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای طرح آبرسانی به روستای سنگ کلیدر شهرستان سبزوار استان خراسان رضوی 1405/04/17 1405/04/23 10907835 مناقصه عمومی همزمان با ارزیابی (یکپارچه) دو مرحله ای نوبت سوم - خرید و نصب یک دستگاه جرثقیل موبایل 10 تنی وینچ دار استان هرمزگان 1405/04/17 1405/04/22 10907779 مناقصه رنگ آمیزی لوله های انتقال فرآورده انبار نفت شهید غریبی بوشهر تجدید استان بوشهر 1405/04/17 1405/04/20 10907771 مناقصه تهیه و طبخ غذا برای 100 نفر پرسنل پروژه احداث تاسیسات جانبی فاز 3 و 3 نیروگاه اتمی استان بوشهر 1405/04/17 رجوع به آگهی 10907763 مناقصه واگذاری پروژه لکه گیری و روکش آسفالت دستی معابر روستا استان قزوین 1405/04/17,2026-07-09T10:13:16+00:00
hezareh-tender-12-42,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی یک مرحله ای اجرای پروژه ساخت و نصب تابلوهای مسیر یاب در سطح شهر,,,,1405-04-17,1405-04-25,10907871 مناقصه عمومی یک مرحله ای اجرای پروژه ساخت و نصب تابلوهای مسیر یاب در سطح شهر استان تهران 1405/04/17 1405/04/25,https://www.hezarehinfo.net/tenders/nid10907871,['https://www.hezarehinfo.net/tenders/nid10907871'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907871 مناقصه عمومی یک مرحله ای اجرای پروژه ساخت و نصب تابلوهای مسیر یاب در سطح شهر استان تهران 1405/04/17 1405/04/25,2026-07-09T10:13:16+00:00
hezareh-tender-12-43,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی یک مرحله ای پروژه خرید لوازم فنی و تجهیزات آتش نشانی,,,,1405-04-17,1405-04-25,10907861 مناقصه عمومی یک مرحله ای پروژه خرید لوازم فنی و تجهیزات آتش نشانی استان تهران 1405/04/17 1405/04/25,https://www.hezarehinfo.net/tenders/nid10907861,['https://www.hezarehinfo.net/tenders/nid10907861'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907861 مناقصه عمومی یک مرحله ای پروژه خرید لوازم فنی و تجهیزات آتش نشانی استان تهران 1405/04/17 1405/04/25,2026-07-09T10:13:16+00:00
hezareh-tender-12-44,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی یک مرحله ای پروژه فاز اول پروژه پلاک کوبی درختان سطح شهر,,,,1405-04-17,1405-04-25,10907857 مناقصه عمومی یک مرحله ای پروژه فاز اول پروژه پلاک کوبی درختان سطح شهر استان تهران 1405/04/17 1405/04/25,https://www.hezarehinfo.net/tenders/nid10907857,['https://www.hezarehinfo.net/tenders/nid10907857'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907857 مناقصه عمومی یک مرحله ای پروژه فاز اول پروژه پلاک کوبی درختان سطح شهر استان تهران 1405/04/17 1405/04/25,2026-07-09T10:13:16+00:00
hezareh-tender-12-45,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی یک مرحله ای پروژه خرید و نصب تابلو نامگذاری مناطق یک و دو جهت نصب در سطح شهر,,,,1405-04-17,1405-04-25,10907853 مناقصه عمومی یک مرحله ای پروژه خرید و نصب تابلو نامگذاری مناطق یک و دو جهت نصب در سطح شهر استان تهران 1405/04/17 1405/04/25,https://www.hezarehinfo.net/tenders/nid10907853,['https://www.hezarehinfo.net/tenders/nid10907853'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907853 مناقصه عمومی یک مرحله ای پروژه خرید و نصب تابلو نامگذاری مناطق یک و دو جهت نصب در سطح شهر استان تهران 1405/04/17 1405/04/25,2026-07-09T10:13:16+00:00
hezareh-tender-12-46,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای واگذاری امور راهبری و نگهداری تاسیسات برقی و مکانیکی پایانه مرزی بازرگان(نوبت دوم),,,,1405-04-17,1405-04-22,10907852 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای واگذاری امور راهبری و نگهداری تاسیسات برقی و مکانیکی پایانه مرزی بازرگان(نوبت دوم) استان آذربایجان غربی 1405/04/17 1405/04/22,https://www.hezarehinfo.net/tenders/nid10907852,['https://www.hezarehinfo.net/tenders/nid10907852'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907852 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای واگذاری امور راهبری و نگهداری تاسیسات برقی و مکانیکی پایانه مرزی بازرگان(نوبت دوم) استان آذربایجان غربی 1405/04/17 1405/04/22,2026-07-09T10:13:16+00:00
hezareh-tender-12-47,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی یک مرحله ای پروژه احداث استخر فردوسیه فاز 2,,,,1405-04-17,1405-04-27,10907844 مناقصه عمومی یک مرحله ای پروژه احداث استخر فردوسیه فاز 2 استان تهران 1405/04/17 1405/04/27,https://www.hezarehinfo.net/tenders/nid10907844,['https://www.hezarehinfo.net/tenders/nid10907844'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907844 مناقصه عمومی یک مرحله ای پروژه احداث استخر فردوسیه فاز 2 استان تهران 1405/04/17 1405/04/27,2026-07-09T10:13:16+00:00
hezareh-tender-12-48,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی یک مرحله ای اجاره تانکر آبپاش 12000 و 9000 لیتری,,,,1405-04-17,1405-04-18,10907843 مناقصه عمومی یک مرحله ای اجاره تانکر آبپاش 12000 و 9000 لیتری استان کردستان 1405/04/17 1405/04/18,https://www.hezarehinfo.net/tenders/nid10907843,['https://www.hezarehinfo.net/tenders/nid10907843'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907843 مناقصه عمومی یک مرحله ای اجاره تانکر آبپاش 12000 و 9000 لیتری استان کردستان 1405/04/17 1405/04/18,2026-07-09T10:13:16+00:00
hezareh-tender-12-49,hezareh,هزاره,tender,مناقصه,,مناقصه پروژه تکمیل مدرسه 15 کلاسه بلوار امام رضا (ع) شهر حسن آباد فشافویه,,,,1405-04-17,1405-04-27,10907840 مناقصه پروژه تکمیل مدرسه 15 کلاسه بلوار امام رضا (ع) شهر حسن آباد فشافویه استان تهران 1405/04/17 1405/04/27,https://www.hezarehinfo.net/tenders/nid10907840,['https://www.hezarehinfo.net/tenders/nid10907840'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907840 مناقصه پروژه تکمیل مدرسه 15 کلاسه بلوار امام رضا (ع) شهر حسن آباد فشافویه استان تهران 1405/04/17 1405/04/27,2026-07-09T10:13:16+00:00
hezareh-tender-12-50,hezareh,هزاره,tender,مناقصه,,مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای طرح آبرسانی به روستای سنگ کلیدر شهرستان سبزوار,,,,1405-04-17,1405-04-23,10907836 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای طرح آبرسانی به روستای سنگ کلیدر شهرستان سبزوار استان خراسان رضوی 1405/04/17 1405/04/23,https://www.hezarehinfo.net/tenders/nid10907836,['https://www.hezarehinfo.net/tenders/nid10907836'],12,https://www.hezarehinfo.net/tenders/-!/pfrom-1405-04-17/pto-1405-04-18/page-12,10907836 مناقصه عمومی همزمان با ارزیابی (یکپارچه) یک مرحله ای طرح آبرسانی به روستای سنگ کلیدر شهرستان سبزوار استان خراسان رضوی 1405/04/17 1405/04/23,2026-07-09T10:13:16+00:00
